EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,AgeGroup,SalaryRange,PerformanceScore,OverallSatisfaction,TrainingUtilization,TenureCategory,PerformanceCategory,AttritionRisk
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters ,PR356,2014-06-07,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,Under 30,Low,3.0,3.6666666666666665,1.0,New,Meets Expectations,1.5000000000000002
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters ,PR4036,2020-06-05,3.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,Under 30,Low,2.5,3.6666666666666665,0.3333333333333333,New,Meets Expectations,1.8
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters ,PR5037,2021-06-05,4.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,Under 30,Low,3.5,3.0,0.0,New,Exceeds Expectations,1.8999999999999997
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters ,PR6123,2022-06-05,1.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,Under 30,Low,4.0,2.0,2.0,New,Exceeds Expectations,2.6
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters ,PR693,2015-06-07,5.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,Under 30,Low,4.0,4.666666666666667,0.5,New,Exceeds Expectations,1.2
6819-65F3,Derward,Darco,Male,21,Some Travel,Technology,34,NY,White,2,Computer Science,Software Engineer,Married,26137,1,No,2021-06-26,No,1,0,0,1,2,High School ,PR4727,2021-03-02,5.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,Under 30,Low,4.0,3.6666666666666665,0.6666666666666666,New,Exceeds Expectations,1.2
3BAB-C57E,Hashim,Payn,Male,19,Some Travel,Technology,28,CA,White,3,Information Systems,Data Scientist,Single,26062,3,Yes,2021-06-30,No,1,1,1,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
BC20-368E,Flem,Simenon,Male,39,Some Travel,Sales,37,NY,White,3,Marketing,Manager,Married,265712,1,Yes,2021-07-06,No,1,0,0,1,3,Bachelors ,,,,,,,,,,,30-40,Average,,,0.0,New,,
F3AE-DEF2,Vern,Foord,Male,20,Frequent Traveller,Technology,39,CA,White,3,Information Systems,Machine Learning Engineer,Single,42308,0,No,2021-07-07,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
F5B1-A266,Arly,Fleetham,Female,22,Some Travel,Technology,34,CA,White,1,Computer Science,Software Engineer,Married,36677,1,No,2021-07-09,No,1,0,1,1,1,No Formal Qualifications,,,,,,,,,,,Under 30,Low,,,0.0,New,,
2EB9-9D31,Cybill,Mitkin,Female,27,No Travel ,Human Resources,4,CA,White,3,Human Resources,HR Executive,Married,78265,1,No,2021-07-10,No,1,1,1,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
556B-374A,Ralf,Moulton,Male,30,Some Travel,Sales,43,NY,White,3,Technical Degree,Sales Executive,Married,135160,1,No,2021-07-10,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Below Average,,,0.0,New,,
0B9A-B6DE,Mikol,Ortner,Male,19,Some Travel,Technology,4,CA,White,3,Computer Science,Machine Learning Engineer,Single,60077,1,No,2021-07-11,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
D6F0-006B,Mathilde,Spieck,Female,22,Some Travel,Technology,38,IL,White,4,Computer Science,Data Scientist,Married,31161,1,Yes,2021-07-19,No,1,0,0,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR1068,2016-04-24,4.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,40-50,Below Average,4.0,3.6666666666666665,0.5,New,Exceeds Expectations,1.0
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR1621,2017-04-24,4.0,4.0,5.0,2.0,1.0,4.0,3.0,3.0,40-50,Below Average,3.0,4.333333333333333,0.5,New,Meets Expectations,0.9000000000000001
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR2280,2018-04-24,4.0,2.0,5.0,3.0,2.0,3.0,4.0,3.0,40-50,Below Average,3.5,3.6666666666666665,0.6666666666666666,New,Exceeds Expectations,1.8999999999999997
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR300,2014-04-25,5.0,3.0,5.0,1.0,0.0,4.0,3.0,2.0,40-50,Below Average,2.5,4.333333333333333,0.0,New,Meets Expectations,1.2000000000000002
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR3027,2019-04-24,4.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,40-50,Below Average,5.0,4.0,0.3333333333333333,New,Outstanding,0.8999999999999999
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR3906,2020-04-23,5.0,5.0,4.0,1.0,0.0,5.0,3.0,2.0,40-50,Below Average,2.5,4.666666666666667,0.0,New,Meets Expectations,0.29999999999999993
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR4898,2021-04-23,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,40-50,Below Average,3.5,2.6666666666666665,0.0,New,Exceeds Expectations,2.1000000000000005
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR5976,2022-04-23,4.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,40-50,Below Average,4.0,2.6666666666666665,0.0,New,Exceeds Expectations,2.4000000000000004
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,3,Bachelors ,PR626,2015-04-25,5.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,40-50,Below Average,2.5,3.3333333333333335,0.0,New,Meets Expectations,1.9000000000000001
3412-9077,Grenville,Freckleton,Male,21,Some Travel,Technology,43,NY,White,4,Computer Science,Data Scientist,Married,38749,1,No,2021-07-21,No,1,0,0,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
6EB1-8442,Mellie,Ivie,Female,30,Frequent Traveller,Technology,32,CA,White,4,Other,Senior Software Engineer,Single,145589,1,Yes,2021-07-30,No,1,1,1,1,4,Masters ,,,,,,,,,,,Under 30,Below Average,,,0.0,New,,
954A-3829,Karlene,Lockless,Female,20,Frequent Traveller,Technology,23,CA,White,3,Information Systems,Software Engineer,Divorced,31801,1,Yes,2021-08-02,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
4F1D-6F75,Corry,Redwall,Female,19,Some Travel,Technology,33,NY,White,3,Other,Senior Software Engineer,Married,49005,0,No,2021-08-04,No,1,0,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
2BE9-93DB,Walden,Hartigan,Male,19,Some Travel,Sales,5,CA,White,1,Marketing ,Sales Executive,Single,53387,0,No,2021-08-09,No,1,0,1,1,1,No Formal Qualifications,,,,,,,,,,,Under 30,Low,,,0.0,New,,
ED6C-4287,Bette,Veevers,Female,27,Some Travel,Technology,39,CA,White,3,Computer Science,Senior Software Engineer,Divorced,88122,1,No,2021-08-11,No,1,0,1,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
6A3B-A838,Moss,Standeven,Non-Binary,19,Some Travel,Technology,16,CA,White,4,Information Systems,Data Scientist,Single,41092,1,No,2021-08-20,No,1,1,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
D4FD-785B,Corina,Bellwood,Female,19,Some Travel,Technology,7,IL,White,4,Computer Science,Machine Learning Engineer,Single,64882,0,Yes,2021-08-23,No,1,0,0,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
BAA6-30C4,Tawnya,Saywood,Female,32,Some Travel,Sales,43,CA,White,3,Marketing ,Manager,Single,202322,1,No,2021-08-30,No,1,0,1,0,3,Bachelors ,,,,,,,,,,,30-40,Below Average,,,0.0,New,,
A81C-AB62,Max,Aronstein,Male,21,No Travel ,Technology,19,NY,White,2,Computer Science,Senior Software Engineer,Divorced,36012,0,Yes,2021-09-05,No,1,1,1,1,2,High School ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
001A-8F88,Christy,Jumel,Male,22,Some Travel,Technology,40,CA,White,4,Information Systems,Software Engineer,Married,27763,0,No,2021-09-05,No,1,0,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
86F7-CA91,Katlin,Callar,Female,21,Some Travel,Sales,36,CA,White,4,Marketing ,Sales Executive,Divorced,37035,3,No,2021-09-11,No,1,1,1,1,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR1277,2016-10-09,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,Under 30,Low,3.0,4.0,0.3333333333333333,,Meets Expectations,1.0
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR1882,2017-10-09,4.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,Under 30,Low,5.0,3.6666666666666665,0.6666666666666666,,Outstanding,0.6000000000000001
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR2583,2018-10-09,5.0,5.0,4.0,1.0,0.0,2.0,5.0,4.0,Under 30,Low,4.5,4.666666666666667,0.0,,Outstanding,0.8999999999999999
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR3394,2019-10-09,4.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,Under 30,Low,3.5,4.333333333333333,1.0,,Exceeds Expectations,1.0000000000000002
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR403,2014-10-10,4.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,Under 30,Low,3.5,4.666666666666667,1.0,,Exceeds Expectations,0.8999999999999999
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR4329,2020-10-08,3.0,3.0,5.0,3.0,1.0,3.0,5.0,5.0,Under 30,Low,5.0,3.6666666666666665,0.3333333333333333,,Outstanding,1.5999999999999999
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR5362,2021-10-08,4.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,Under 30,Low,2.5,3.6666666666666665,0.5,,Meets Expectations,1.2
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR6474,2022-10-08,3.0,2.0,3.0,3.0,0.0,4.0,4.0,4.0,Under 30,Low,4.0,2.6666666666666665,0.0,,Exceeds Expectations,1.9999999999999998
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,3,Bachelors ,PR780,2015-10-10,4.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,Under 30,Low,3.0,4.0,0.5,,Meets Expectations,1.1
F346-3882,Algernon,Crudginton,Male,35,Some Travel,Sales,31,CA,White,2,Marketing,Sales Executive,Divorced,200802,3,No,2021-09-26,No,1,0,1,0,2,High School ,,,,,,,,,,,30-40,Below Average,,,0.0,New,,
BBEF-AC35,Ros,Dines,Female,21,Some Travel,Sales,10,NY,White,3,Economics,Sales Executive,Divorced,60769,1,No,2021-09-27,No,1,1,1,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
AF04-23EA,Obadiah,Van Schafflaer,Male,32,Some Travel,Technology,39,NY,White,3,Business Studies,Analytics Manager,Married,253019,0,No,2021-09-28,No,1,0,0,0,3,Bachelors ,,,,,,,,,,,30-40,Average,,,0.0,New,,
1A9A-17A3,Fifi,Stabler,Female,22,No Travel ,Sales,7,CA,White,4,Marketing ,Sales Executive,Married,46546,1,No,2021-09-29,No,1,0,1,1,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
E164-4C29,Venita,Rottery,Female,21,No Travel ,Sales,15,CA,White,4,Marketing ,Sales Executive,Married,76482,1,No,2021-09-30,No,1,1,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
C9F5-9B2C,Duane,Colhoun,Male,22,Frequent Traveller,Sales,11,CA,White,3,Economics,Sales Representative,Married,34432,2,No,2021-09-30,No,1,0,0,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
F852-C94D,Arni,Maciunas,Male,21,Some Travel,Sales,43,NY,White,3,Marketing ,Sales Executive,Single,47553,0,No,2021-10-01,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
AD81-458F,Robbert,Molson,Male,43,Some Travel,Technology,17,NY,White,3,Business Studies,Machine Learning Engineer,Married,254834,0,No,2021-10-05,No,1,1,1,1,3,Bachelors ,,,,,,,,,,,40-50,Average,,,0.0,New,,
DD00-92BB,Clementia,Beswick,Non-Binary,19,Some Travel,Sales,22,CA,White,4,Marketing ,Sales Executive,Single,46813,0,No,2021-10-09,No,1,0,0,1,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
3DBF-E552,Stavro,Aird,Male,49,No Travel ,Human Resources,22,NY,White,4,Human Resources,HR Manager,Married,509261,1,No,2021-10-12,No,1,1,1,0,4,Masters ,,,,,,,,,,,40-50,High,,,0.0,New,,
C14B-814C,Roby,Wintringham,Female,50,Frequent Traveller,Sales,26,NY,White,4,Economics,Sales Executive,Married,214707,1,No,2021-10-16,No,1,1,1,1,4,Masters ,,,,,,,,,,,40-50,Below Average,,,0.0,New,,
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR1124,2016-05-22,5.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,30-40,Average,2.5,4.333333333333333,1.0,,Meets Expectations,0.7000000000000002
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR1680,2017-05-22,5.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,30-40,Average,4.0,4.0,0.6666666666666666,,Exceeds Expectations,1.7000000000000002
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR2341,2018-05-22,5.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,30-40,Average,4.0,4.666666666666667,0.3333333333333333,,Exceeds Expectations,0.7
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR3101,2019-05-22,5.0,5.0,2.0,1.0,2.0,4.0,4.0,3.0,30-40,Average,3.5,4.0,2.0,,Exceeds Expectations,0.7
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR343,2014-05-23,3.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,30-40,Average,4.5,3.3333333333333335,0.3333333333333333,,Outstanding,1.9000000000000001
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR3991,2020-05-21,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,30-40,Average,2.5,3.3333333333333335,1.0,,Meets Expectations,1.7999999999999998
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR4991,2021-05-21,3.0,5.0,5.0,1.0,0.0,2.0,3.0,2.0,30-40,Average,2.5,4.333333333333333,0.0,,Meets Expectations,1.0000000000000002
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR6075,2022-05-21,1.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,30-40,Average,3.5,1.6666666666666667,2.0,,Exceeds Expectations,1.9999999999999998
1705-0DE5,Lita,Bicker,Female,38,Some Travel,Technology,10,IL,White,3,Business Studies,Engineering Manager,Married,303360,0,No,2021-10-16,Yes,0,0,0,0,3,Bachelors ,PR675,2015-05-23,4.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,30-40,Average,2.5,3.3333333333333335,2.0,,Meets Expectations,1.7999999999999998
0BEE-FC20,Sherill,Covotti,Female,49,Some Travel,Sales,43,IL,White,4,Marketing ,Manager,Single,413946,0,No,2021-10-19,No,1,1,1,1,4,Masters ,,,,,,,,,,,40-50,Above Average,,,0.0,New,,
7815-7CAF,Moore,Ingleson,Male,21,Some Travel,Technology,40,IL,White,4,Information Systems,Software Engineer,Single,65642,0,No,2021-10-22,No,1,1,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
9404-5428,Duke,Mungham,Male,20,Some Travel,Technology,14,CA,White,3,Information Systems,Software Engineer,Married,35355,2,Yes,2021-10-29,No,1,0,1,1,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
5F99-4E0B,Marcos,Bowcher,Non-Binary,21,Some Travel,Human Resources,33,NY,White,2,Economics,HR Executive,Divorced,70809,1,Yes,2021-11-07,No,1,0,0,1,2,High School ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
B70F-B17D,Ragnar,Grandisson,Male,37,Some Travel,Technology,11,CA,White,4,Information Systems,Senior Software Engineer,Single,211375,1,No,2021-11-09,No,1,1,1,0,4,Masters ,,,,,,,,,,,30-40,Below Average,,,0.0,New,,
8CF5-DC74,Karoline,Obray,Female,21,Some Travel,Sales,41,CA,White,2,Economics,Sales Executive,Divorced,38066,2,No,2021-11-13,No,1,0,0,0,2,High School ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
11F9-3526,Carolan,Pigny,Female,30,Some Travel,Technology,12,IL,White,2,Computer Science,Senior Software Engineer,Married,264407,1,No,2021-11-14,No,1,1,1,0,2,High School ,,,,,,,,,,,Under 30,Average,,,0.0,New,,
054A-0B94,Temp,Weyland,Male,20,No Travel ,Technology,11,IL,White,3,Computer Science,Data Scientist,Married,26702,2,No,2021-11-14,No,1,1,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
3F9D-8094,Denys,Ponten,Male,19,Frequent Traveller,Sales,13,CA,White,2,Economics,Sales Executive,Single,65960,3,No,2021-11-16,No,1,0,1,0,2,High School ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
F33A-9C7F,Paloma,Thornton,Female,42,Some Travel,Technology,38,IL,White,4,Computer Science,Analytics Manager,Married,392379,1,No,2021-11-17,No,1,1,1,1,4,Masters ,,,,,,,,,,,40-50,Above Average,,,0.0,New,,
F991-17F5,Kalila,Bengochea,Female,28,Some Travel,Technology,43,CA,White,4,Information Systems,Software Engineer,Married,89527,1,Yes,2021-11-21,No,1,1,1,1,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
5F95-70A3,Shalna,Ibotson,Female,22,Some Travel,Technology,19,NY,White,2,Information Systems,Software Engineer,Married,60515,2,No,2021-11-21,No,1,1,1,1,2,High School ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
3CCD-CF5F,Stesha,McCay,Female,31,Some Travel,Sales,13,CA,White,5,Marketing,Sales Executive,Married,183057,2,No,2021-11-23,No,1,1,1,1,5,Doctorate,,,,,,,,,,,30-40,Below Average,,,0.0,New,,
D5BA-1C8B,Keefe,Teacy,Male,21,Some Travel,Technology,34,NY,White,4,Computer Science,Machine Learning Engineer,Single,50502,0,Yes,2021-11-23,No,1,1,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
1C86-C072,Janifer,Ancliffe,Female,38,Some Travel,Technology,27,IL,White,4,Other,Engineering Manager,Married,301332,2,No,2021-11-25,No,1,1,1,1,4,Masters ,,,,,,,,,,,30-40,Average,,,0.0,New,,
6064-D1F0,Hatty,Noades,Female,21,Some Travel,Technology,6,CA,White,3,Information Systems,Software Engineer,Divorced,65743,2,Yes,2021-11-27,No,1,0,1,0,3,Bachelors ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR1457,2017-02-04,5.0,4.0,5.0,2.0,0.0,4.0,3.0,2.0,Under 30,Low,2.5,4.666666666666667,0.0,,Meets Expectations,0.7999999999999998
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR201,2014-02-05,5.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,Under 30,Low,3.5,3.6666666666666665,0.3333333333333333,,Exceeds Expectations,1.1
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR2089,2018-02-04,4.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,Under 30,Low,4.5,4.666666666666667,1.0,,Outstanding,0.29999999999999993
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR2818,2019-02-04,4.0,5.0,2.0,1.0,0.0,5.0,4.0,4.0,Under 30,Low,4.0,3.6666666666666665,0.0,,Exceeds Expectations,0.6000000000000001
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR3668,2020-02-04,3.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,Under 30,Low,5.0,4.333333333333333,0.6666666666666666,,Outstanding,0.6000000000000001
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR4640,2021-02-03,4.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,Under 30,Low,2.5,4.666666666666667,0.3333333333333333,,Meets Expectations,0.7
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR497,2015-02-05,5.0,3.0,4.0,1.0,2.0,3.0,5.0,5.0,Under 30,Low,5.0,4.0,2.0,,Outstanding,1.5
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR5702,2022-02-03,5.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,Under 30,Low,2.5,3.6666666666666665,1.0,,Meets Expectations,1.1
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School ,PR917,2016-02-05,5.0,2.0,4.0,3.0,0.0,2.0,4.0,4.0,Under 30,Low,4.0,3.6666666666666665,0.0,,Exceeds Expectations,2.1
0375-2F04,Lani,Raddenbury,Female,19,No Travel ,Sales,38,IL,White,4,Technical Degree,Sales Executive,Single,51673,2,No,2021-11-30,No,1,0,1,0,4,Masters ,,,,,,,,,,,Under 30,Low,,,0.0,New,,
D8FC-E2F7,Gigi,Monkhouse,Female,22,Some Travel,Sales,10,CA,White,3,Economics,Sales Representative,Divorced,36980,3,Yes,2021-12-01,Yes,0,0,0,0,3,Bachelors ,PR1200,2016-07-18,5.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,Under 30,Low,3.0,4.0,0.0,,Meets Expectations,1.7000000000000002
